Sdate,Cosit,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flag Text
19/12/2023 07:00,90241,60,1,West 1,1,West,0,Checked
19/12/2023 07:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 07:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 07:00,90241,60,4,East 2,2,East,3,Checked
19/12/2023 08:00,90241,60,1,West 1,1,West,0,Checked
19/12/2023 08:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 08:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 08:00,90241,60,4,East 2,2,East,8,Checked
19/12/2023 09:00,90241,60,1,West 1,1,West,1,Checked
19/12/2023 09:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 09:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 09:00,90241,60,4,East 2,2,East,7,Checked
19/12/2023 10:00,90241,60,1,West 1,1,West,0,Checked
19/12/2023 10:00,90241,60,2,East 1,2,East,1,Checked
19/12/2023 10:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 10:00,90241,60,4,East 2,2,East,2,Checked
19/12/2023 11:00,90241,60,1,West 1,1,West,1,Checked
19/12/2023 11:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 11:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 11:00,90241,60,4,East 2,2,East,0,Checked
19/12/2023 12:00,90241,60,1,West 1,1,West,1,Checked
19/12/2023 12:00,90241,60,2,East 1,2,East,1,Checked
19/12/2023 12:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 12:00,90241,60,4,East 2,2,East,1,Checked
19/12/2023 13:00,90241,60,1,West 1,1,West,3,Checked
19/12/2023 13:00,90241,60,2,East 1,2,East,1,Checked
19/12/2023 13:00,90241,60,3,West 2,1,West,1,Checked
19/12/2023 13:00,90241,60,4,East 2,2,East,0,Checked
19/12/2023 14:00,90241,60,1,West 1,1,West,0,Checked
19/12/2023 14:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 14:00,90241,60,3,West 2,1,West,1,Checked
19/12/2023 14:00,90241,60,4,East 2,2,East,1,Checked
19/12/2023 15:00,90241,60,1,West 1,1,West,2,Checked
19/12/2023 15:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 15:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 15:00,90241,60,4,East 2,2,East,2,Checked
19/12/2023 16:00,90241,60,1,West 1,1,West,5,Checked
19/12/2023 16:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 16:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 16:00,90241,60,4,East 2,2,East,1,Checked
19/12/2023 17:00,90241,60,1,West 1,1,West,6,Checked
19/12/2023 17:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 17:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 17:00,90241,60,4,East 2,2,East,0,Checked
19/12/2023 18:00,90241,60,1,West 1,1,West,1,Checked
19/12/2023 18:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 18:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 18:00,90241,60,4,East 2,2,East,2,Checked
19/12/2023 19:00,90241,60,1,West 1,1,West,1,Checked
19/12/2023 19:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 19:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 19:00,90241,60,4,East 2,2,East,0,Checked
19/12/2023 20:00,90241,60,1,West 1,1,West,1,Checked
19/12/2023 20:00,90241,60,2,East 1,2,East,1,Checked
19/12/2023 20:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 20:00,90241,60,4,East 2,2,East,1,Checked
19/12/2023 21:00,90241,60,1,West 1,1,West,0,Checked
19/12/2023 21:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 21:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 21:00,90241,60,4,East 2,2,East,0,Checked
19/12/2023 22:00,90241,60,1,West 1,1,West,0,Checked
19/12/2023 22:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 22:00,90241,60,3,West 2,1,West,0,Checked
19/12/2023 22:00,90241,60,4,East 2,2,East,0,Checked
19/12/2023 23:00,90241,60,1,West 1,1,West,0,Checked
19/12/2023 23:00,90241,60,2,East 1,2,East,0,Checked
19/12/2023 23:00,90241,60,3,West 2,1,West,1,Checked
19/12/2023 23:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 00:00,90241,60,1,West 1,1,West,1,Checked
20/12/2023 00:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 00:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 00:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 01:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 01:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 01:00,90241,60,3,West 2,1,West,1,Checked
20/12/2023 01:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 02:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 02:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 02:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 02:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 03:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 03:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 03:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 03:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 04:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 04:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 04:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 04:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 05:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 05:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 05:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 05:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 06:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 06:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 06:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 06:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 07:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 07:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 07:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 07:00,90241,60,4,East 2,2,East,2,Checked
20/12/2023 08:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 08:00,90241,60,2,East 1,2,East,3,Checked
20/12/2023 08:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 08:00,90241,60,4,East 2,2,East,4,Checked
20/12/2023 09:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 09:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 09:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 09:00,90241,60,4,East 2,2,East,5,Checked
20/12/2023 10:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 10:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 10:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 10:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 11:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 11:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 11:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 11:00,90241,60,4,East 2,2,East,1,Checked
20/12/2023 12:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 12:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 12:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 12:00,90241,60,4,East 2,2,East,0,Checked
20/12/2023 13:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 13:00,90241,60,2,East 1,2,East,1,Checked
20/12/2023 13:00,90241,60,3,West 2,1,West,1,Checked
20/12/2023 13:00,90241,60,4,East 2,2,East,1,Checked
20/12/2023 14:00,90241,60,1,West 1,1,West,2,Checked
20/12/2023 14:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 14:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 14:00,90241,60,4,East 2,2,East,1,Checked
20/12/2023 15:00,90241,60,1,West 1,1,West,2,Checked
20/12/2023 15:00,90241,60,2,East 1,2,East,1,Checked
20/12/2023 15:00,90241,60,3,West 2,1,West,1,Checked
20/12/2023 15:00,90241,60,4,East 2,2,East,2,Checked
20/12/2023 16:00,90241,60,1,West 1,1,West,5,Checked
20/12/2023 16:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 16:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 16:00,90241,60,4,East 2,2,East,1,Checked
20/12/2023 17:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 17:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 17:00,90241,60,3,West 2,1,West,3,Checked
20/12/2023 17:00,90241,60,4,East 2,2,East,1,Checked
20/12/2023 18:00,90241,60,1,West 1,1,West,3,Checked
20/12/2023 18:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 18:00,90241,60,3,West 2,1,West,2,Checked
20/12/2023 18:00,90241,60,4,East 2,2,East,4,Checked
20/12/2023 19:00,90241,60,1,West 1,1,West,1,Checked
20/12/2023 19:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 19:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 19:00,90241,60,4,East 2,2,East,1,Checked
20/12/2023 20:00,90241,60,1,West 1,1,West,4,Checked
20/12/2023 20:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 20:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 20:00,90241,60,4,East 2,2,East,3,Checked
20/12/2023 21:00,90241,60,1,West 1,1,West,1,Checked
20/12/2023 21:00,90241,60,2,East 1,2,East,1,Checked
20/12/2023 21:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 21:00,90241,60,4,East 2,2,East,1,Checked
20/12/2023 22:00,90241,60,1,West 1,1,West,2,Checked
20/12/2023 22:00,90241,60,2,East 1,2,East,2,Checked
20/12/2023 22:00,90241,60,3,West 2,1,West,1,Checked
20/12/2023 22:00,90241,60,4,East 2,2,East,2,Checked
20/12/2023 23:00,90241,60,1,West 1,1,West,0,Checked
20/12/2023 23:00,90241,60,2,East 1,2,East,0,Checked
20/12/2023 23:00,90241,60,3,West 2,1,West,0,Checked
20/12/2023 23:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 00:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 00:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 00:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 00:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 01:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 01:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 01:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 01:00,90241,60,4,East 2,2,East,2,Checked
21/12/2023 02:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 02:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 02:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 02:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 03:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 03:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 03:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 03:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 04:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 04:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 04:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 04:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 05:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 05:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 05:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 05:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 06:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 06:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 06:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 06:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 07:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 07:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 07:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 07:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 08:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 08:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 08:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 08:00,90241,60,4,East 2,2,East,2,Checked
21/12/2023 09:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 09:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 09:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 09:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 10:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 10:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 10:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 10:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 11:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 11:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 11:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 11:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 12:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 12:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 12:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 12:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 13:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 13:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 13:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 13:00,90241,60,4,East 2,2,East,1,Checked
21/12/2023 14:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 14:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 14:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 14:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 15:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 15:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 15:00,90241,60,3,West 2,1,West,2,Checked
21/12/2023 15:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 16:00,90241,60,1,West 1,1,West,3,Checked
21/12/2023 16:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 16:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 16:00,90241,60,4,East 2,2,East,1,Checked
21/12/2023 17:00,90241,60,1,West 1,1,West,1,Checked
21/12/2023 17:00,90241,60,2,East 1,2,East,1,Checked
21/12/2023 17:00,90241,60,3,West 2,1,West,1,Checked
21/12/2023 17:00,90241,60,4,East 2,2,East,1,Checked
21/12/2023 18:00,90241,60,1,West 1,1,West,1,Checked
21/12/2023 18:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 18:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 18:00,90241,60,4,East 2,2,East,1,Checked
21/12/2023 19:00,90241,60,1,West 1,1,West,1,Checked
21/12/2023 19:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 19:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 19:00,90241,60,4,East 2,2,East,2,Checked
21/12/2023 20:00,90241,60,1,West 1,1,West,2,Checked
21/12/2023 20:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 20:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 20:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 21:00,90241,60,1,West 1,1,West,1,Checked
21/12/2023 21:00,90241,60,2,East 1,2,East,1,Checked
21/12/2023 21:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 21:00,90241,60,4,East 2,2,East,1,Checked
21/12/2023 22:00,90241,60,1,West 1,1,West,0,Checked
21/12/2023 22:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 22:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 22:00,90241,60,4,East 2,2,East,0,Checked
21/12/2023 23:00,90241,60,1,West 1,1,West,1,Checked
21/12/2023 23:00,90241,60,2,East 1,2,East,0,Checked
21/12/2023 23:00,90241,60,3,West 2,1,West,0,Checked
21/12/2023 23:00,90241,60,4,East 2,2,East,2,Checked
22/12/2023 00:00,90241,60,1,West 1,1,West,1,Checked
22/12/2023 00:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 00:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 00:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 01:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 01:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 01:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 01:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 02:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 02:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 02:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 02:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 03:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 03:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 03:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 03:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 04:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 04:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 04:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 04:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 05:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 05:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 05:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 05:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 06:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 06:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 06:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 06:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 07:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 07:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 07:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 07:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 08:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 08:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 08:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 08:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 09:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 09:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 09:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 09:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 10:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 10:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 10:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 10:00,90241,60,4,East 2,2,East,1,Checked
22/12/2023 11:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 11:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 11:00,90241,60,3,West 2,1,West,1,Checked
22/12/2023 11:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 12:00,90241,60,1,West 1,1,West,2,Checked
22/12/2023 12:00,90241,60,2,East 1,2,East,1,Checked
22/12/2023 12:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 12:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 13:00,90241,60,1,West 1,1,West,1,Checked
22/12/2023 13:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 13:00,90241,60,3,West 2,1,West,1,Checked
22/12/2023 13:00,90241,60,4,East 2,2,East,2,Checked
22/12/2023 14:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 14:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 14:00,90241,60,3,West 2,1,West,1,Checked
22/12/2023 14:00,90241,60,4,East 2,2,East,1,Checked
22/12/2023 15:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 15:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 15:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 15:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 16:00,90241,60,1,West 1,1,West,3,Checked
22/12/2023 16:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 16:00,90241,60,3,West 2,1,West,1,Checked
22/12/2023 16:00,90241,60,4,East 2,2,East,1,Checked
22/12/2023 17:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 17:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 17:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 17:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 18:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 18:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 18:00,90241,60,3,West 2,1,West,2,Checked
22/12/2023 18:00,90241,60,4,East 2,2,East,1,Checked
22/12/2023 19:00,90241,60,1,West 1,1,West,1,Checked
22/12/2023 19:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 19:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 19:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 20:00,90241,60,1,West 1,1,West,1,Checked
22/12/2023 20:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 20:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 20:00,90241,60,4,East 2,2,East,0,Checked
22/12/2023 21:00,90241,60,1,West 1,1,West,0,Checked
22/12/2023 21:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 21:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 21:00,90241,60,4,East 2,2,East,1,Checked
22/12/2023 22:00,90241,60,1,West 1,1,West,1,Checked
22/12/2023 22:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 22:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 22:00,90241,60,4,East 2,2,East,1,Checked
22/12/2023 23:00,90241,60,1,West 1,1,West,1,Checked
22/12/2023 23:00,90241,60,2,East 1,2,East,0,Checked
22/12/2023 23:00,90241,60,3,West 2,1,West,0,Checked
22/12/2023 23:00,90241,60,4,East 2,2,East,1,Checked
23/12/2023 00:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 00:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 00:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 00:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 01:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 01:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 01:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 01:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 02:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 02:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 02:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 02:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 03:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 03:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 03:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 03:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 04:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 04:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 04:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 04:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 05:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 05:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 05:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 05:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 06:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 06:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 06:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 06:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 07:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 07:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 07:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 07:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 08:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 08:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 08:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 08:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 09:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 09:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 09:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 09:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 10:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 10:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 10:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 10:00,90241,60,4,East 2,2,East,0,Checked
23/12/2023 11:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 11:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 11:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 11:00,90241,60,4,East 2,2,East,2,Checked
23/12/2023 12:00,90241,60,1,West 1,1,West,1,Checked
23/12/2023 12:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 12:00,90241,60,3,West 2,1,West,0,Checked
23/12/2023 12:00,90241,60,4,East 2,2,East,1,Checked
23/12/2023 13:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 13:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 13:00,90241,60,3,West 2,1,West,1,Checked
23/12/2023 13:00,90241,60,4,East 2,2,East,1,Checked
23/12/2023 14:00,90241,60,1,West 1,1,West,0,Checked
23/12/2023 14:00,90241,60,2,East 1,2,East,0,Checked
23/12/2023 14:00,90241,60,3,West 2,1,West,0,Checked
